11,1,Jana Castaneda,jana.castaneda11@corp.com,HR,Engineer,230963.00,2025-10-27,,1,1,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">React</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x00000000000007DB,2026-08-12 20:04:11,2026-08-12 20:04:11
12,1,Ashley Robinson,ashley.robinson12@corp.com,Engineering,Specialist,74404.00,2023-06-18,,1,2,"<Employee><Skills><Skill level=""Expert"">Data Modeling</Skill><Skill level=""Advanced"">Azure</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>Scrum Master</Cert></Certifications></Employee>",,0x00000000000007DC,2026-08-12 20:04:11,2026-08-12 20:04:11
13,3,Olive Bean,olive.bean13@corp.com,Legal,Consultant,119385.00,2019-09-05,,1,2,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>Scrum Master</Cert></Certifications></Employee>",,0x00000000000007DD,2026-08-12 20:04:11,2026-08-12 20:04:11
14,3,Antoinette Brennan,antoinette.brennan14@corp.com,Operations,Senior Engineer,145171.00,2024-12-17,,1,2,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">Azure</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>MCSE</Cert></Certifications></Employee>",,0x00000000000007DE,2026-08-12 20:04:11,2026-08-12 20:04:11
15,14,Tommy Oneal,tommy.oneal15@corp.com,Engineering,VP,68982.00,2022-11-30,,1,4,"<Employee><Skills><Skill level=""Expert"">Data Modeling</Skill><Skill level=""Advanced"">Azure</Skill><Skill level=""Intermediate"">React</Skill></Skills><Certifications><Cert>CISSP</Cert></Certifications></Employee>",,0x00000000000007DF,2026-08-12 20:04:11,2026-08-12 20:04:11
16,15,Cesar Parrish,cesar.parrish16@corp.com,Legal,Architect,239505.00,2025-11-03,,1,3,"<Employee><Skills><Skill level=""Expert"">Data Modeling</Skill><Skill level=""Advanced"">Azure</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>Scrum Master</Cert></Certifications></Employee>",,0x00000000000007E0,2026-08-12 20:04:11,2026-08-12 20:04:11
17,1,Rocco Parrish,rocco.parrish17@corp.com,HR,Engineer,177176.00,2019-11-24,,1,4,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">PowerShell</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x00000000000007E1,2026-08-12 20:04:11,2026-08-12 20:04:11
18,17,Lorna Downs,lorna.downs18@corp.com,Engineering,Coordinator,181309.00,2017-04-19,,1,2,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">Docker</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>CISSP</Cert></Certifications></Employee>",,0x00000000000007E2,2026-08-12 20:04:11,2026-08-12 20:04:11
19,11,Ryan Cruz,ryan.cruz19@corp.com,IT,Consultant,217651.00,2024-11-05,,1,4,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">React</Skill></Skills><Certifications><Cert>MCSE</Cert></Certifications></Employee>",,0x00000000000007E3,2026-08-12 20:04:11,2026-08-12 20:04:11
20,12,Hector Lambert,hector.lambert20@corp.com,Finance,VP,182882.00,2016-10-31,,1,2,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">Azure</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>CISSP</Cert></Certifications></Employee>",,0x00000000000007E4,2026-08-12 20:04:11,2026-08-12 20:04:11
21,9,Jose Sullivan,jose.sullivan21@corp.com,Engineering,Analyst,118033.00,2020-05-10,,1,1,"<Employee><Skills><Skill level=""Expert"">Data Modeling</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>MCSE</Cert></Certifications></Employee>",,0x00000000000007E5,2026-08-12 20:04:11,2026-08-12 20:04:11
22,21,Alberta York,alberta.york22@corp.com,Operations,Engineer,212585.00,2020-12-23,,1,5,"<Employee><Skills><Skill level=""Expert"">Data Modeling</Skill><Skill level=""Advanced"">Docker</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>MCSE</Cert></Certifications></Employee>",,0x00000000000007E6,2026-08-12 20:04:11,2026-08-12 20:04:11
23,3,Elvira Mclean,elvira.mclean23@corp.com,Finance,Analyst,85982.00,2017-04-18,,1,2,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">Angular</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x00000000000007E7,2026-08-12 20:04:11,2026-08-12 20:04:11
24,12,Kevin Green,kevin.green24@corp.com,Customer Success,Senior Engineer,143984.00,2016-10-12,,1,1,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>CISSP</Cert></Certifications></Employee>",,0x00000000000007E8,2026-08-12 20:04:11,2026-08-12 20:04:11
25,1,Ollie Paul,ollie.paul25@corp.com,HR,Architect,229927.00,2026-05-11,,1,3,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">PowerShell</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>Scrum Master</Cert></Certifications></Employee>",,0x00000000000007E9,2026-08-12 20:04:11,2026-08-12 20:04:11
26,19,Winifred Bender,winifred.bender26@corp.com,Legal,Specialist,174349.00,2020-08-29,,1,4,"<Employee><Skills><Skill level=""Expert"">Data Modeling</Skill><Skill level=""Advanced"">Azure</Skill><Skill level=""Intermediate"">Angular</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x00000000000007EA,2026-08-12 20:04:11,2026-08-12 20:04:11
27,12,Patricia Davis,patricia.davis27@corp.com,Legal,Consultant,127994.00,2019-07-30,,1,5,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">Docker</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x00000000000007EB,2026-08-12 20:04:11,2026-08-12 20:04:11
28,1,Rufus Sutton,rufus.sutton28@corp.com,IT,Manager,156080.00,2019-09-21,,1,2,"<Employee><Skills><Skill level=""Expert"">C#</Skill><Skill level=""Advanced"">Docker</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x00000000000007EC,2026-08-12 20:04:11,2026-08-12 20:04:11
29,28,Bonnie Hale,bonnie.hale29@corp.com,HR,VP,59807.00,2019-10-09,,1,5,"<Employee><Skills><Skill level=""Expert"">C#</Skill><Skill level=""Advanced"">PowerShell</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>Scrum Master</Cert></Certifications></Employee>",,0x00000000000007ED,2026-08-12 20:04:11,2026-08-12 20:04:11
30,17,Darlene Soto,darlene.soto30@corp.com,Finance,VP,88116.00,2025-03-07,,1,3,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>Scrum Master</Cert></Certifications></Employee>",,0x00000000000007EE,2026-08-12 20:04:11,2026-08-12 20:04:11
31,20,Trevor Greer,trevor.greer31@corp.com,HR,VP,217233.00,2022-09-17,,1,5,"<Employee><Skills><Skill level=""Expert"">C#</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">Angular</Skill></Skills><Certifications><Cert>Scrum Master</Cert></Certifications></Employee>",,0x00000000000007F0,2026-08-12 20:04:11,2026-08-12 20:04:11
32,7,Raymond Ruiz,raymond.ruiz32@corp.com,Marketing,VP,60628.00,2018-07-17,,1,3,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">React</Skill></Skills><Certifications><Cert>Scrum Master</Cert></Certifications></Employee>",,0x00000000000007F2,2026-08-12 20:04:11,2026-08-12 20:04:11
33,12,Sondra Bean,sondra.bean33@corp.com,Engineering,Engineer,79127.00,2025-11-01,,1,1,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Angular</Skill></Skills><Certifications><Cert>MCSE</Cert></Certifications></Employee>",,0x00000000000007F3,2026-08-12 20:04:11,2026-08-12 20:04:11
34,21,Doris Orr,doris.orr34@corp.com,HR,Coordinator,242992.00,2017-06-28,,1,2,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x00000000000007F5,2026-08-12 20:04:11,2026-08-12 20:04:11
35,13,Salvador Larsen,salvador.larsen35@corp.com,Finance,Engineer,194229.00,2016-11-19,,1,4,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">Angular</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x00000000000007F6,2026-08-12 20:04:11,2026-08-12 20:04:11
36,1,Esperanza Middleton,esperanza.middleton36@corp.com,Legal,Engineer,95782.00,2020-04-08,,1,5,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x00000000000007F8,2026-08-12 20:04:11,2026-08-12 20:04:11
37,35,Lillian Berry,lillian.berry37@corp.com,Operations,Director,203103.00,2024-10-09,,1,3,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>CISSP</Cert></Certifications></Employee>",,0x00000000000007F9,2026-08-12 20:04:11,2026-08-12 20:04:11
38,19,Lena Aguilar,lena.aguilar38@corp.com,R&D,Coordinator,229425.00,2020-01-05,,1,3,"<Employee><Skills><Skill level=""Expert"">C#</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">React</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x00000000000007FB,2026-08-12 20:04:11,2026-08-12 20:04:11
39,25,Tracey Johnston,tracey.johnston39@corp.com,IT,Senior Engineer,221543.00,2025-10-04,,1,2,"<Employee><Skills><Skill level=""Expert"">C#</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>Scrum Master</Cert></Certifications></Employee>",,0x00000000000007FC,2026-08-12 20:04:11,2026-08-12 20:04:11
40,28,Arlene Moon,arlene.moon40@corp.com,Engineering,Manager,187642.00,2023-02-21,,1,1,"<Employee><Skills><Skill level=""Expert"">Data Modeling</Skill><Skill level=""Advanced"">Docker</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>CISSP</Cert></Certifications></Employee>",,0x00000000000007FE,2026-08-12 20:04:11,2026-08-12 20:04:11
41,29,Corey Howell,corey.howell41@corp.com,Engineering,Senior Engineer,94563.00,2017-04-23,,1,4,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">PowerShell</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>MCSE</Cert></Certifications></Employee>",,0x00000000000007FF,2026-08-12 20:04:11,2026-08-12 20:04:11
42,38,Rolando Herman,rolando.herman42@corp.com,IT,Architect,150405.00,2022-09-29,,1,4,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">Docker</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>MCSE</Cert></Certifications></Employee>",,0x0000000000000801,2026-08-12 20:04:11,2026-08-12 20:04:11
43,31,Leila Roth,leila.roth43@corp.com,Customer Success,Architect,215078.00,2023-06-18,,1,3,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Angular</Skill></Skills><Certifications><Cert>CISSP</Cert></Certifications></Employee>",,0x0000000000000802,2026-08-12 20:04:11,2026-08-12 20:04:11
44,32,Jeffrey Diaz,jeffrey.diaz44@corp.com,Customer Success,Analyst,129540.00,2023-06-09,,1,5,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">Docker</Skill><Skill level=""Intermediate"">Angular</Skill></Skills><Certifications><Cert>MCSE</Cert></Certifications></Employee>",,0x0000000000000803,2026-08-12 20:04:11,2026-08-12 20:04:11
45,25,Fabian Joseph,fabian.joseph45@corp.com,HR,Analyst,71894.00,2018-05-01,,1,1,"<Employee><Skills><Skill level=""Expert"">C#</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">React</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x0000000000000804,2026-08-12 20:04:11,2026-08-12 20:04:11
46,37,Scott Howard,scott.howard46@corp.com,HR,Coordinator,77253.00,2017-07-28,,1,5,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">PowerShell</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x0000000000000805,2026-08-12 20:04:11,2026-08-12 20:04:11
47,18,Nelson Huff,nelson.huff47@corp.com,Legal,Consultant,196148.00,2025-02-13,,1,1,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">Azure</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x0000000000000806,2026-08-12 20:04:11,2026-08-12 20:04:11
48,40,Adrian Pacheco,adrian.pacheco48@corp.com,Sales,Architect,200292.00,2024-11-15,,1,4,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">Angular</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x0000000000000807,2026-08-12 20:04:11,2026-08-12 20:04:11
49,38,Elias Klein,elias.klein49@corp.com,Sales,Coordinator,197684.00,2016-08-21,,1,5,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">PowerShell</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>CISSP</Cert></Certifications></Employee>",,0x0000000000000808,2026-08-12 20:04:11,2026-08-12 20:04:11
50,2,Samantha Richardson,samantha.richardson50@corp.com,Legal,Engineer,196711.00,2019-10-15,,1,1,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x0000000000000809,2026-08-12 20:04:11,2026-08-12 20:04:11
51,29,Jodie Wiggins,jodie.wiggins51@corp.com,Finance,Director,246977.00,2022-04-05,,1,4,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">Docker</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>CISSP</Cert></Certifications></Employee>",,0x000000000000080A,2026-08-12 20:04:11,2026-08-12 20:04:11
52,10,Paula Wheeler,paula.wheeler52@corp.com,HR,Analyst,122620.00,2019-10-19,,1,1,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">PowerShell</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x000000000000080B,2026-08-12 20:04:11,2026-08-12 20:04:11
53,5,Shelia Horn,shelia.horn53@corp.com,Finance,Senior Engineer,169632.00,2026-06-16,,1,1,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">Azure</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x000000000000080C,2026-08-12 20:04:11,2026-08-12 20:04:11
54,17,Mateo Sherman,mateo.sherman54@corp.com,Customer Success,Director,211352.00,2018-03-10,,1,2,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">Docker</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>Scrum Master</Cert></Certifications></Employee>",,0x000000000000080D,2026-08-12 20:04:11,2026-08-12 20:04:11
55,43,Christian Carpenter,christian.carpenter55@corp.com,Sales,Consultant,184172.00,2019-07-18,,1,5,"<Employee><Skills><Skill level=""Expert"">T-SQL</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>CISSP</Cert></Certifications></Employee>",,0x000000000000080E,2026-08-12 20:04:11,2026-08-12 20:04:11
56,43,Matthew Thompson,matthew.thompson56@corp.com,Legal,Consultant,75869.00,2017-12-28,,1,1,"<Employee><Skills><Skill level=""Expert"">C#</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x000000000000080F,2026-08-12 20:04:11,2026-08-12 20:04:11
57,41,Brittany Arnold,brittany.arnold57@corp.com,Sales,Specialist,187046.00,2024-02-24,,1,1,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>MCSE</Cert></Certifications></Employee>",,0x0000000000000810,2026-08-12 20:04:11,2026-08-12 20:04:11
58,4,Ollie Barton,ollie.barton58@corp.com,Operations,Specialist,46616.00,2025-05-08,,1,3,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">PowerShell</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x0000000000000811,2026-08-12 20:04:11,2026-08-12 20:04:11
59,23,Brittany Arnold,brittany.arnold59@corp.com,Marketing,Consultant,144151.00,2016-12-24,,1,3,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">PowerShell</Skill><Skill level=""Intermediate"">Node.js</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x0000000000000812,2026-08-12 20:04:11,2026-08-12 20:04:11
60,47,Angelo Pacheco,angelo.pacheco60@corp.com,IT,Engineer,133061.00,2019-07-22,,1,5,"<Employee><Skills><Skill level=""Expert"">C#</Skill><Skill level=""Advanced"">Docker</Skill><Skill level=""Intermediate"">React</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x0000000000000813,2026-08-12 20:04:11,2026-08-12 20:04:11
61,14,Johnnie Valencia,johnnie.valencia61@corp.com,R&D,Engineer,177501.00,2025-09-16,,1,4,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x0000000000000814,2026-08-12 20:04:11,2026-08-12 20:04:11
62,7,Willie Nichols,willie.nichols62@corp.com,Legal,Coordinator,223001.00,2016-09-14,,1,4,"<Employee><Skills><Skill level=""Expert"">Data Modeling</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>MCSE</Cert></Certifications></Employee>",,0x0000000000000815,2026-08-12 20:04:11,2026-08-12 20:04:11
63,18,Roger Gibson,roger.gibson63@corp.com,R&D,Engineer,225974.00,2016-09-30,,1,5,"<Employee><Skills><Skill level=""Expert"">C#</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Angular</Skill></Skills><Certifications><Cert>CISSP</Cert></Certifications></Employee>",,0x0000000000000816,2026-08-12 20:04:11,2026-08-12 20:04:11
64,62,Nicholas Morales,nicholas.morales64@corp.com,Finance,Engineer,108718.00,2022-08-28,,1,3,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">Azure</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x0000000000000817,2026-08-12 20:04:11,2026-08-12 20:04:11
65,59,Dorian Serrano,dorian.serrano65@corp.com,Marketing,VP,201328.00,2020-04-04,,1,1,"<Employee><Skills><Skill level=""Expert"">Data Modeling</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">React</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x0000000000000818,2026-08-12 20:04:11,2026-08-12 20:04:11
66,26,Keith Ferguson,keith.ferguson66@corp.com,Operations,Specialist,69350.00,2019-07-11,,1,1,"<Employee><Skills><Skill level=""Expert"">Data Modeling</Skill><Skill level=""Advanced"">Docker</Skill><Skill level=""Intermediate"">React</Skill></Skills><Certifications><Cert>Scrum Master</Cert></Certifications></Employee>",,0x0000000000000819,2026-08-12 20:04:11,2026-08-12 20:04:11
67,31,Steven Walker,steven.walker67@corp.com,HR,Specialist,53942.00,2021-04-21,,1,4,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Angular</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x000000000000081A,2026-08-12 20:04:11,2026-08-12 20:04:11
68,66,Jason Evans,jason.evans68@corp.com,Customer Success,Specialist,82896.00,2024-04-07,,1,3,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x000000000000081B,2026-08-12 20:04:11,2026-08-12 20:04:11
69,39,Genevieve Horn,genevieve.horn69@corp.com,Sales,Specialist,98696.00,2019-03-18,,1,5,"<Employee><Skills><Skill level=""Expert"">Python</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Go</Skill></Skills><Certifications><Cert>PMP</Cert></Certifications></Employee>",,0x000000000000081C,2026-08-12 20:04:11,2026-08-12 20:04:11
70,45,Joyce Butler,joyce.butler70@corp.com,Finance,Coordinator,164601.00,2021-02-15,,1,5,"<Employee><Skills><Skill level=""Expert"">Cloud Architecture</Skill><Skill level=""Advanced"">ETL</Skill><Skill level=""Intermediate"">Vue</Skill></Skills><Certifications><Cert>AWS SA</Cert></Certifications></Employee>",,0x000000000000081D,2026-08-12 20:04:11,2026-08-12 20:04:11
71,4,Teresa Alexander,teresa.alexander71@corp.com,Marketing,Architect,99469.00,2019-05-22,,1,2,"<Employee><Skills><Skill level=""Expert"">C#</Skill><Skill level=""Advanced"">Kubernetes</Skill><Skill level=""Intermediate"">Angular</Skill></Skills><Certifications><Cert>MCSE</Cert></Certifications></Employee>",,0x000000000000081E,2026-08-12 20:04:11,2026-08-12 20:04:11
