Adam Coleman,2026-08-12 20:04:35.222263,124193.79000000,124193.79000000,14,,442823.92000000
Adrian Pacheco,2026-08-12 20:04:47.860105,2393035.57000000,7273947.61000000,1,172255.92000000,1448901.74000000
Adrian Pacheco,2026-08-12 20:04:42.455940,2347028.73000000,4708656.12000000,2,1666339.83000000,172255.92000000
Adrian Pacheco,2026-08-12 20:04:41.298438,1666339.83000000,2361627.39000000,3,695287.56000000,2347028.73000000
Adrian Pacheco,2026-08-12 20:04:50.362170,1448901.74000000,8722849.35000000,4,2393035.57000000,416679.92000000
Adrian Pacheco,2026-08-12 20:04:39.837962,695287.56000000,695287.56000000,5,,1666339.83000000
Adrian Pacheco,2026-08-12 20:04:53.495477,416679.92000000,9139529.27000000,6,1448901.74000000,
Adrian Pacheco,2026-08-12 20:04:43.545056,172255.92000000,4880912.04000000,7,2347028.73000000,2393035.57000000
Agnes Farrell,2026-08-12 20:04:44.083787,3143123.64000000,5235295.75000000,1,486506.79000000,1765589.17050000
Agnes Farrell,2026-08-12 20:04:52.863260,2304927.68000000,13010385.11050000,2,901196.89000000,
Agnes Farrell,2026-08-12 20:04:46.307455,1765589.17050000,7000884.92050000,3,3143123.64000000,1661435.82000000
Agnes Farrell,2026-08-12 20:04:46.894739,1661435.82000000,8662320.74050000,4,1765589.17050000,1141939.80000000
Agnes Farrell,2026-08-12 20:04:37.424630,1521449.54000000,1521449.54000000,5,,84215.78000000
Agnes Farrell,2026-08-12 20:04:47.488563,1141939.80000000,9804260.54050000,6,1661435.82000000,901196.89000000
Agnes Farrell,2026-08-12 20:04:50.610826,901196.89000000,10705457.43050000,7,1141939.80000000,2304927.68000000
Agnes Farrell,2026-08-12 20:04:39.450744,486506.79000000,2092172.11000000,8,84215.78000000,3143123.64000000
Agnes Farrell,2026-08-12 20:04:38.579404,84215.78000000,1605665.32000000,9,1521449.54000000,486506.79000000
Aida Lindsey,2026-08-12 20:04:39.695208,4394264.53000000,5523157.06000000,1,1128892.53000000,624375.66000000
Aida Lindsey,2026-08-12 20:04:52.096398,3112523.64000000,9714223.15000000,2,454166.79000000,434844.95000000
Aida Lindsey,2026-08-12 20:04:33.981507,1128892.53000000,1128892.53000000,3,,4394264.53000000
Aida Lindsey,2026-08-12 20:04:44.512385,624375.66000000,6147532.72000000,4,4394264.53000000,454166.79000000
Aida Lindsey,2026-08-12 20:04:51.271604,454166.79000000,6601699.51000000,5,624375.66000000,3112523.64000000
Aida Lindsey,2026-08-12 20:04:54.475796,434844.95000000,10149068.10000000,6,3112523.64000000,
Aiden Schmidt,2026-08-12 20:04:53.912033,2563747.56000000,6628669.90000000,1,1310672.79000000,
Aiden Schmidt,2026-08-12 20:04:46.139998,1310672.79000000,4064922.34000000,2,695599.60000000,2563747.56000000
Aiden Schmidt,2026-08-12 20:04:40.735293,1019347.56000000,2058649.95000000,3,423167.52000000,695599.60000000
Aiden Schmidt,2026-08-12 20:04:41.775478,695599.60000000,2754249.55000000,4,1019347.56000000,1310672.79000000
Aiden Schmidt,2026-08-12 20:04:39.218060,616134.87000000,616134.87000000,5,,423167.52000000
Aiden Schmidt,2026-08-12 20:04:40.343552,423167.52000000,1039302.39000000,6,616134.87000000,1019347.56000000
Aileen Lindsey,2026-08-12 20:04:35.140647,3394431.54000000,6039376.25000000,1,2644944.71000000,1958672.69000000
Aileen Lindsey,2026-08-12 20:04:33.997848,2644944.71000000,2644944.71000000,2,,3394431.54000000
Aileen Lindsey,2026-08-12 20:04:54.332815,2034999.63000000,10257274.54000000,3,224225.97000000,
Aileen Lindsey,2026-08-12 20:04:40.135566,1958672.69000000,7998048.94000000,4,3394431.54000000,224225.97000000
Aileen Lindsey,2026-08-12 20:04:47.480420,224225.97000000,8222274.91000000,5,1958672.69000000,2034999.63000000
Alan Castillo,2026-08-12 20:04:41.327001,2328367.72000000,2720095.68000000,1,391727.96000000,1953435.66000000
Alan Castillo,2026-08-12 20:04:44.794286,1953435.66000000,4673531.34000000,2,2328367.72000000,224423.88000000
Alan Castillo,2026-08-12 20:04:40.584166,391727.96000000,391727.96000000,3,,2328367.72000000
Alan Castillo,2026-08-12 20:04:51.173524,224423.88000000,4897955.22000000,4,1953435.66000000,
Alan Pierce,2026-08-12 20:04:47.337411,3549857.61000000,6158051.10000000,1,2465819.55000000,2160319.60000000
Alan Pierce,2026-08-12 20:04:40.474150,2465819.55000000,2608193.49000000,2,142373.94000000,3549857.61000000
Alan Pierce,2026-08-12 20:04:53.401753,2364414.12800000,10682784.82800000,3,2160319.60000000,508112.83000000
Alan Pierce,2026-08-12 20:04:52.757081,2160319.60000000,8318370.70000000,4,3549857.61000000,2364414.12800000
Alan Pierce,2026-08-12 20:04:54.410442,613709.82000000,11804607.47800000,5,508112.83000000,
Alan Pierce,2026-08-12 20:04:54.075687,508112.83000000,11190897.65800000,6,2364414.12800000,613709.82000000
Alan Pierce,2026-08-12 20:04:35.128409,142373.94000000,142373.94000000,7,,2465819.55000000
Albert West,2026-08-12 20:04:36.604655,2556299.70000000,2556299.70000000,1,,1635467.59200000
Albert West,2026-08-12 20:04:54.945008,2280889.66000000,7743344.79200000,2,1270687.84000000,
Albert West,2026-08-12 20:04:37.290112,1635467.59200000,4191767.29200000,3,2556299.70000000,1270687.84000000
Albert West,2026-08-12 20:04:46.825480,1270687.84000000,5462455.13200000,4,1635467.59200000,2280889.66000000
Alberta York,2026-08-12 20:04:37.473531,1683569.58000000,2105969.52000000,1,422399.94000000,80123.88000000
Alberta York,2026-08-12 20:04:51.863761,591251.88000000,2777345.28000000,2,80123.88000000,23729.79000000
Alberta York,2026-08-12 20:04:37.146269,422399.94000000,422399.94000000,3,,1683569.58000000
Alberta York,2026-08-12 20:04:47.537442,80123.88000000,2186093.40000000,4,1683569.58000000,591251.88000000
Alberta York,2026-08-12 20:04:52.210636,23729.79000000,2801075.07000000,5,591251.88000000,
Alex Banks,2026-08-12 20:04:45.809833,3247199.64000000,7126734.92000000,1,653599.92000000,151957.98000000
Alex Banks,2026-08-12 20:04:34.418267,3033743.52000000,3033743.52000000,2,,192191.84000000
Alex Banks,2026-08-12 20:04:50.508948,2324735.76000000,10029553.53000000,3,330868.89000000,1064136.03750000
Alex Banks,2026-08-12 20:04:53.670981,1607135.52000000,12984166.05750000,4,283340.97000000,
Alex Banks,2026-08-12 20:04:50.969549,1064136.03750000,11093689.56750000,5,2324735.76000000,283340.97000000
Alex Banks,2026-08-12 20:04:35.295630,653599.92000000,3879535.28000000,6,192191.84000000,3247199.64000000
Alex Banks,2026-08-12 20:04:49.427568,330868.89000000,7704817.77000000,7,95255.98000000,2324735.76000000
Alex Banks,2026-08-12 20:04:52.781526,283340.97000000,11377030.53750000,8,1064136.03750000,1607135.52000000
Alex Banks,2026-08-12 20:04:35.234482,192191.84000000,3225935.36000000,9,3033743.52000000,653599.92000000
Alex Banks,2026-08-12 20:04:48.610886,151957.98000000,7278692.90000000,10,3247199.64000000,95255.98000000
Alex Banks,2026-08-12 20:04:48.708886,95255.98000000,7373948.88000000,11,151957.98000000,330868.89000000
Alexander Gray,2026-08-12 20:04:44.479716,2683886.69000000,7661081.91850000,1,417647.52000000,2191839.60000000
Alexander Gray,2026-08-12 20:04:47.127271,2191839.60000000,9852921.51850000,2,2683886.69000000,222833.94000000
Alexander Gray,2026-08-12 20:04:37.612259,1827658.61850000,4559547.70850000,3,874547.64000000,417647.52000000
Alexander Gray,2026-08-12 20:04:34.732648,964781.69000000,964781.69000000,4,,892559.76000000
Alexander Gray,2026-08-12 20:04:34.908164,892559.76000000,1857341.45000000,5,964781.69000000,874547.64000000
Alexander Gray,2026-08-12 20:04:37.493999,874547.64000000,2731889.09000000,6,892559.76000000,1827658.61850000
Alexander Gray,2026-08-12 20:04:38.289615,417647.52000000,4977195.22850000,7,1827658.61850000,2683886.69000000
Alexander Gray,2026-08-12 20:04:47.839694,222833.94000000,10075755.45850000,8,2191839.60000000,40084.99000000
Alexander Gray,2026-08-12 20:04:51.782258,203447.41500000,10319287.86350000,9,40084.99000000,
Alexander Gray,2026-08-12 20:04:47.909201,40084.99000000,10115840.44850000,10,222833.94000000,203447.41500000
Alfonso Friedman,2026-08-12 20:04:46.874346,4662449.50000000,9123086.66000000,1,767969.77000000,396063.25450000
Alfonso Friedman,2026-08-12 20:04:52.924466,4266107.56000000,26452318.66450000,2,3960886.59000000,2067603.51000000
Alfonso Friedman,2026-08-12 20:04:52.430865,3960886.59000000,22186211.10450000,3,767695.84000000,4266107.56000000
Alfonso Friedman,2026-08-12 20:04:49.607333,3420521.58000000,14935013.15450000,4,576275.88000000,850805.82000000
Alfonso Friedman,2026-08-12 20:04:37.449068,2868916.57000000,2898174.55000000,5,29257.98000000,540191.92000000
Alfonso Friedman,2026-08-12 20:04:54.059355,2067603.51000000,28519922.17450000,6,4266107.56000000,1904641.57000000
Alfonso Friedman,2026-08-12 20:04:54.504318,1904641.57000000,30424563.74450000,7,2067603.51000000,
Alfonso Friedman,2026-08-12 20:04:50.932863,1671809.70000000,17457628.67450000,8,850805.82000000,767695.84000000
Alfonso Friedman,2026-08-12 20:04:47.455981,1419065.78000000,10938215.69450000,9,396063.25450000,576275.88000000
Alfonso Friedman,2026-08-12 20:04:50.382530,850805.82000000,15785818.97450000,10,3420521.58000000,1671809.70000000
Alfonso Friedman,2026-08-12 20:04:44.275613,767969.77000000,4460637.16000000,11,92131.99000000,4662449.50000000
Alfonso Friedman,2026-08-12 20:04:51.761867,767695.84000000,18225324.51450000,12,1671809.70000000,3960886.59000000
Alfonso Friedman,2026-08-12 20:04:48.957971,576275.88000000,11514491.57450000,13,1419065.78000000,3420521.58000000
Alfonso Friedman,2026-08-12 20:04:39.128411,540191.92000000,3438366.47000000,14,2868916.57000000,162168.93000000
Alfonso Friedman,2026-08-12 20:04:47.288390,396063.25450000,9519149.91450000,15,4662449.50000000,1419065.78000000
Alfonso Friedman,2026-08-12 20:04:41.041428,162168.93000000,3600535.40000000,16,540191.92000000,92131.99000000
Alfonso Friedman,2026-08-12 20:04:42.753736,92131.99000000,3692667.39000000,17,162168.93000000,767969.77000000
Alfonso Friedman,2026-08-12 20:04:34.426436,29257.98000000,29257.98000000,18,,2868916.57000000
Alice Murray,2026-08-12 20:04:53.956945,2549979.18350000,9715586.35900000,1,2349699.50000000,
Alice Murray,2026-08-12 20:04:38.060947,2405610.18550000,2405610.18550000,2,,1483929.65000000
Alice Murray,2026-08-12 20:04:53.311956,2349699.50000000,7165607.17550000,3,926367.84000000,2549979.18350000
Alice Murray,2026-08-12 20:04:39.878787,1483929.65000000,3889539.83550000,4,2405610.18550000,926367.84000000
Alice Murray,2026-08-12 20:04:46.405351,926367.84000000,4815907.67550000,5,1483929.65000000,2349699.50000000
Alma Hutchinson,2026-08-12 20:04:52.496123,3181793.67000000,7368371.03000000,1,960725.87000000,86127.96000000
Alma Hutchinson,2026-08-12 20:04:36.686358,2078999.79000000,2078999.79000000,2,,227420.97000000
Alma Hutchinson,2026-08-12 20:04:47.053780,960725.87000000,4186577.36000000,3,575252.91000000,3181793.67000000
Alma Hutchinson,2026-08-12 20:04:53.822155,735415.89000000,8189914.88000000,4,86127.96000000,22999.90000000
Alma Hutchinson,2026-08-12 20:04:54.545095,694339.80000000,8907254.58000000,5,22999.90000000,
Alma Hutchinson,2026-08-12 20:04:42.199341,575252.91000000,3225851.49000000,6,344177.82000000,960725.87000000
Alma Hutchinson,2026-08-12 20:04:41.086281,344177.82000000,2650598.58000000,7,227420.97000000,575252.91000000
Alma Hutchinson,2026-08-12 20:04:36.833526,227420.97000000,2306420.76000000,8,2078999.79000000,344177.82000000
Alma Hutchinson,2026-08-12 20:04:53.801748,86127.96000000,7454498.99000000,9,3181793.67000000,735415.89000000
Alma Hutchinson,2026-08-12 20:04:54.385945,22999.90000000,8212914.78000000,10,735415.89000000,694339.80000000
Amanda Baker,2026-08-12 20:04:47.958192,1907107.72000000,3671791.39250000,1,1412822.19600000,
Amanda Baker,2026-08-12 20:04:46.111407,1412822.19600000,1764683.67250000,2,2103.65650000,1907107.72000000
Amanda Baker,2026-08-12 20:04:36.061984,349757.82000000,349757.82000000,3,,2103.65650000
Amanda Baker,2026-08-12 20:04:38.101817,2103.65650000,351861.47650000,4,349757.82000000,1412822.19600000
Amber Chavez,2026-08-12 20:04:38.542653,2351355.72000000,2351355.72000000,1,,252389.53000000
Amber Chavez,2026-08-12 20:04:54.079770,1215663.84000000,4546359.66000000,2,22190.87000000,
Amber Chavez,2026-08-12 20:04:48.896755,704759.70000000,3308504.95000000,3,252389.53000000,22190.87000000
Amber Chavez,2026-08-12 20:04:40.674089,252389.53000000,2603745.25000000,4,2351355.72000000,704759.70000000
Amber Chavez,2026-08-12 20:04:52.671503,22190.87000000,3330695.82000000,5,704759.70000000,1215663.84000000
Amy Morris,2026-08-12 20:04:41.669587,1704999.69000000,3325933.46000000,1,519077.93000000,73737.98000000
Amy Morris,2026-08-12 20:04:33.961118,1101855.84000000,1101855.84000000,2,,519077.93000000
Amy Morris,2026-08-12 20:04:38.771113,519077.93000000,1620933.77000000,3,1101855.84000000,1704999.69000000
Amy Morris,2026-08-12 20:04:49.423485,73737.98000000,3399671.44000000,4,1704999.69000000,
Andre Hampton,2026-08-12 20:04:40.396635,3911123.58000000,3987622.53450000,1,76498.95450000,111509.70000000
Andre Hampton,2026-08-12 20:04:49.513222,1800177.39600000,9268911.77050000,2,1045599.80000000,1077289.66000000
Andre Hampton,2026-08-12 20:04:45.944196,1590588.51000000,5689720.74450000,3,111509.70000000,233045.94000000
Andre Hampton,2026-08-12 20:04:54.422709,1077289.66000000,10346201.43050000,4,1800177.39600000,423129.83850000
Andre Hampton,2026-08-12 20:04:48.933483,1045599.80000000,7468734.37450000,5,500367.89000000,1800177.39600000
Andre Hampton,2026-08-12 20:04:48.243730,500367.89000000,6423134.57450000,6,233045.94000000,1045599.80000000
Andre Hampton,2026-08-12 20:04:54.818400,423129.83850000,10769331.26900000,7,1077289.66000000,
Andre Hampton,2026-08-12 20:04:48.096803,233045.94000000,5922766.68450000,8,1590588.51000000,500367.89000000
Andre Hampton,2026-08-12 20:04:41.477894,111509.70000000,4099132.23450000,9,3911123.58000000,1590588.51000000
Andre Hampton,2026-08-12 20:04:34.022282,76498.95450000,76498.95450000,10,,3911123.58000000
Andrea Reyes,2026-08-12 20:04:53.193771,3386027.62000000,8076750.24750000,1,539659.67900000,1052459.85000000
Andrea Reyes,2026-08-12 20:04:34.532474,1281324.75000000,1281324.75000000,2,,845151.78000000
Andrea Reyes,2026-08-12 20:04:53.271195,1052459.85000000,9129210.09750000,3,3386027.62000000,310929.90000000
Andrea Reyes,2026-08-12 20:04:42.451861,925521.25050000,4151062.94850000,4,484399.84000000,539659.67900000
Andrea Reyes,2026-08-12 20:04:36.547493,845151.78000000,2126476.53000000,5,1281324.75000000,614665.32800000
Andrea Reyes,2026-08-12 20:04:38.563099,614665.32800000,2741141.85800000,6,845151.78000000,484399.84000000
Andrea Reyes,2026-08-12 20:04:51.193977,539659.67900000,4690722.62750000,7,925521.25050000,3386027.62000000
Andrea Reyes,2026-08-12 20:04:41.253573,484399.84000000,3225541.69800000,8,614665.32800000,925521.25050000
Andrea Reyes,2026-08-12 20:04:54.128809,310929.90000000,9440139.99750000,9,1052459.85000000,
Andrew Wright,2026-08-12 20:04:53.189690,2025497.92050000,3496855.78450000,1,748599.60000000,
Andrew Wright,2026-08-12 20:04:50.158357,748599.60000000,1471357.86400000,2,722758.26400000,2025497.92050000
Andrew Wright,2026-08-12 20:04:47.419336,722758.26400000,722758.26400000,3,,748599.60000000
Angela Murphy,2026-08-12 20:04:37.469450,4044361.51000000,4209395.32000000,1,165033.81000000,308075.88000000
Angela Murphy,2026-08-12 20:04:43.010630,3142979.55000000,17415463.64000000,2,1245199.75000000,2272826.69000000
Angela Murphy,2026-08-12 20:04:39.442557,2794043.67000000,7311514.87000000,3,308075.88000000,1354469.61000000
Angela Murphy,2026-08-12 20:04:44.520550,2272826.69000000,19688290.33000000,4,3142979.55000000,2122691.67000000
Angela Murphy,2026-08-12 20:04:48.312985,2122691.67000000,21810982.00000000,5,2272826.69000000,7670.37450000
Angela Murphy,2026-08-12 20:04:49.742053,1704856.51000000,23523508.88450000,6,7670.37450000,858527.64000000
Angela Murphy,2026-08-12 20:04:41.167921,1512584.55000000,10894374.80000000,7,715805.77000000,1042209.74000000
Angela Murphy,2026-08-12 20:04:40.641340,1354469.61000000,8665984.48000000,8,2794043.67000000,715805.77000000
Angela Murphy,2026-08-12 20:04:42.305198,1245199.75000000,14272484.09000000,9,1090699.80000000,3142979.55000000
Angela Murphy,2026-08-12 20:04:42.101539,1090699.80000000,13027284.34000000,10,1042209.74000000,1245199.75000000
Angela Murphy,2026-08-12 20:04:41.494234,1042209.74000000,11936584.54000000,11,1512584.55000000,1090699.80000000
Angela Murphy,2026-08-12 20:04:52.589816,858527.64000000,24382036.52450000,12,1704856.51000000,
Angela Murphy,2026-08-12 20:04:41.045501,715805.77000000,9381790.25000000,13,1354469.61000000,1512584.55000000
Angela Murphy,2026-08-12 20:04:38.077301,308075.88000000,4517471.20000000,14,4044361.51000000,2794043.67000000
Angela Murphy,2026-08-12 20:04:36.070124,165033.81000000,165033.81000000,15,,4044361.51000000
Angela Murphy,2026-08-12 20:04:49.272401,7670.37450000,21818652.37450000,16,2122691.67000000,1704856.51000000
Angelo Nolan,2026-08-12 20:04:37.367612,2278980.55150000,4006780.15150000,1,1727799.60000000,2218209.71000000
Angelo Nolan,2026-08-12 20:04:40.001165,2218209.71000000,6224989.86150000,2,2278980.55150000,1162175.84000000
Angelo Nolan,2026-08-12 20:04:33.842959,1727799.60000000,1727799.60000000,3,,2278980.55150000
Angelo Nolan,2026-08-12 20:04:40.172224,1162175.84000000,7387165.70150000,4,2218209.71000000,207530.53450000
Angelo Nolan,2026-08-12 20:04:48.970227,829299.80000000,9751245.43600000,5,814469.70000000,
Angelo Nolan,2026-08-12 20:04:47.986746,814469.70000000,8921945.63600000,6,179043.83000000,829299.80000000
Angelo Nolan,2026-08-12 20:04:45.948287,333735.87000000,7928432.10600000,7,207530.53450000,179043.83000000
Angelo Nolan,2026-08-12 20:04:40.575991,207530.53450000,7594696.23600000,8,1162175.84000000,333735.87000000
Angelo Nolan,2026-08-12 20:04:46.095125,179043.83000000,8107475.93600000,9,333735.87000000,814469.70000000
Angelo Pacheco,2026-08-12 20:04:37.958813,3369867.07500000,8578760.95500000,1,1338839.64000000,237424.75000000
Angelo Pacheco,2026-08-12 20:04:50.977715,2898161.34300000,13495006.80800000,2,841469.90000000,145757.94000000
Angelo Pacheco,2026-08-12 20:04:34.177375,1996784.73000000,1996784.73000000,3,,1873269.51000000
Angelo Pacheco,2026-08-12 20:04:37.816149,1873269.51000000,3870054.24000000,4,1996784.73000000,1338839.64000000
Angelo Pacheco,2026-08-12 20:04:37.917974,1338839.64000000,5208893.88000000,5,1873269.51000000,3369867.07500000
Angelo Pacheco,2026-08-12 20:04:51.422818,1211678.26400000,14852443.01200000,6,145757.94000000,1026519.60000000
Angelo Pacheco,2026-08-12 20:04:52.540926,1026519.60000000,15878962.61200000,7,1211678.26400000,
Angelo Pacheco,2026-08-12 20:04:44.463367,939189.86000000,9755375.56500000,8,237424.75000000,841469.90000000
Angelo Pacheco,2026-08-12 20:04:44.467455,841469.90000000,10596845.46500000,9,939189.86000000,2898161.34300000
Angelo Pacheco,2026-08-12 20:04:42.876096,237424.75000000,8816185.70500000,10,3369867.07500000,939189.86000000
Angelo Pacheco,2026-08-12 20:04:51.287940,145757.94000000,13640764.74800000,11,2898161.34300000,1211678.26400000
Ann Marshall,2026-08-12 20:04:37.392048,1980621.77000000,1980621.77000000,1,,835811.91000000
Ann Marshall,2026-08-12 20:04:47.029299,1392735.68000000,5081881.12000000,2,872711.76000000,997797.83000000
Ann Marshall,2026-08-12 20:04:53.834417,1223277.86000000,7551524.78000000,3,248567.97000000,
Ann Marshall,2026-08-12 20:04:51.063305,997797.83000000,6079678.95000000,4,1392735.68000000,248567.97000000
Ann Marshall,2026-08-12 20:04:42.468193,872711.76000000,3689145.44000000,5,835811.91000000,1392735.68000000
Ann Marshall,2026-08-12 20:04:38.689471,835811.91000000,2816433.68000000,6,1980621.77000000,872711.76000000
Ann Marshall,2026-08-12 20:04:51.729182,248567.97000000,6328246.92000000,7,997797.83000000,1223277.86000000
Anna Ortiz,2026-08-12 20:04:51.161291,2996099.55000000,6645299.54000000,1,570319.90000000,
Anna Ortiz,2026-08-12 20:04:42.545756,1017015.72000000,2564205.26000000,2,882149.70000000,514674.83000000
Anna Ortiz,2026-08-12 20:04:35.409752,882149.70000000,1547189.54000000,3,665039.84000000,1017015.72000000
Anna Ortiz,2026-08-12 20:04:34.573339,665039.84000000,665039.84000000,4,,882149.70000000
Anna Ortiz,2026-08-12 20:04:49.864594,570319.90000000,3649199.99000000,5,514674.83000000,2996099.55000000
Anna Ortiz,2026-08-12 20:04:42.688558,514674.83000000,3078880.09000000,6,1017015.72000000,570319.90000000
Anna Sherman,2026-08-12 20:04:49.415320,3490782.57000000,9846106.61000000,1,1056185.82000000,612029.38450000
Anna Sherman,2026-08-12 20:04:35.536074,1983386.79000000,1983386.79000000,2,,1938823.71000000
Anna Sherman,2026-08-12 20:04:39.083485,1938823.71000000,3922210.50000000,3,1983386.79000000,1376927.72000000
Anna Sherman,2026-08-12 20:04:39.613735,1376927.72000000,5299138.22000000,4,1938823.71000000,1056185.82000000
Anna Sherman,2026-08-12 20:04:51.234840,1094059.80000000,11552195.79450000,5,612029.38450000,263063.92000000
Anna Sherman,2026-08-12 20:04:39.768539,1056185.82000000,6355324.04000000,6,1376927.72000000,3490782.57000000
Anna Sherman,2026-08-12 20:04:50.696475,612029.38450000,10458135.99450000,7,3490782.57000000,1094059.80000000
Anna Sherman,2026-08-12 20:04:52.899983,263063.92000000,11815259.71450000,8,1094059.80000000,
Annie Carroll,2026-08-12 20:04:45.785397,277010.97000000,413436.95000000,1,136425.98000000,
Annie Carroll,2026-08-12 20:04:45.042997,136425.98000000,136425.98000000,2,,277010.97000000
Anthony Harris,2026-08-12 20:04:36.498519,1630331.77000000,1630331.77000000,1,,584428.15050000
Anthony Harris,2026-08-12 20:04:50.879758,1120631.88000000,3335391.80050000,2,584428.15050000,
Anthony Harris,2026-08-12 20:04:39.944053,584428.15050000,2214759.92050000,3,1630331.77000000,1120631.88000000
Antoinette Barrera,2026-08-12 20:04:45.218517,2543947.66000000,5015919.03000000,1,1416527.82000000,1986069.62000000
Antoinette Barrera,2026-08-12 20:04:52.006578,1986069.62000000,7001988.65000000,2,2543947.66000000,
Antoinette Barrera,2026-08-12 20:04:42.264463,1416527.82000000,2471971.37000000,3,538097.67000000,2543947.66000000
Antoinette Barrera,2026-08-12 20:04:42.015885,538097.67000000,1055443.55000000,4,472149.90000000,1416527.82000000
Antoinette Barrera,2026-08-12 20:04:39.246571,472149.90000000,517345.88000000,5,45195.98000000,538097.67000000
Antoinette Barrera,2026-08-12 20:04:35.858255,45195.98000000,45195.98000000,6,,472149.90000000
Antoinette Brennan,2026-08-12 20:04:37.134034,3472349.58000000,3993299.43000000,1,520949.85000000,810389.70000000
Antoinette Brennan,2026-08-12 20:04:40.649514,1574049.50000000,6377738.63000000,2,810389.70000000,
Antoinette Brennan,2026-08-12 20:04:40.319059,810389.70000000,4803689.13000000,3,3472349.58000000,1574049.50000000
Antoinette Brennan,2026-08-12 20:04:35.336441,520949.85000000,520949.85000000,4,,3472349.58000000
Antonia Brennan,2026-08-12 20:04:49.978811,1746099.75000000,2554459.40000000,1,808359.65000000,
Antonia Brennan,2026-08-12 20:04:34.283524,808359.65000000,808359.65000000,2,,1746099.75000000
