Customer Success,Elias Klein,Detail,2,2330347.39150000,1165173.69575000
Customer Success,Elijah Andrews,Detail,1,879200.91000000,879200.91000000
Customer Success,Elizabeth Martinez,Detail,1,1768959.60000000,1768959.60000000
Customer Success,Elsa Novak,Detail,1,33263.88000000,33263.88000000
Customer Success,Elva Roach,Detail,2,2474474.95350000,1237237.47675000
Customer Success,Elvira Salinas,Detail,6,10242367.42000000,1707061.23666666
Customer Success,Emily King,Detail,1,6958.99000000,6958.99000000
Customer Success,Eric Cook,Detail,1,1895211.62000000,1895211.62000000
Customer Success,Erin Meyer,Detail,2,1194065.02000000,597032.51000000
Customer Success,Esperanza Middleton,Detail,1,1288384.65000000,1288384.65000000
Customer Success,Essie Orr,Detail,1,1635263.83000000,1635263.83000000
Customer Success,Etta Rosales,Detail,4,3590649.38000000,897662.34500000
Customer Success,Fannie Hutchinson,Detail,2,3937075.34000000,1968537.67000000
Customer Success,Forrest Brandt,Detail,1,1030103.88000000,1030103.88000000
Customer Success,Frances Mills,Detail,2,513421.79000000,256710.89500000
Customer Success,Gabriel Spencer,Detail,2,2914984.68900000,1457492.34450000
Customer Success,Garry Huff,Detail,2,6976269.09300000,3488134.54650000
Customer Success,Genevieve Horn,Detail,2,2676449.19000000,1338224.59500000
Customer Success,Gilbert Doyle,Detail,1,2262049.50000000,2262049.50000000
Customer Success,Giovanni Koch,Detail,1,1263449.75000000,1263449.75000000
Customer Success,Grant Sutton,Detail,1,2610469.59000000,2610469.59000000
Customer Success,Gregory Chavez,Detail,1,723671.91000000,723671.91000000
Customer Success,Guadalupe Stanley,Detail,1,2431133.73000000,2431133.73000000
Customer Success,Gwendolyn Valdez,Detail,5,5785064.97950000,1157012.99590000
Customer Success,Hannah Graham,Detail,3,433185.62000000,144395.20666666
Customer Success,Harold Reynolds,Detail,4,2410427.14350000,602606.78587500
Customer Success,Harriet Guthrie,Detail,2,4489610.43000000,2244805.21500000
Customer Success,Hector Fuentes,Detail,1,498558.83000000,498558.83000000
Customer Success,Hector Lambert,Detail,1,612611.79000000,612611.79000000
Customer Success,Hilda Blake,Detail,3,1827059.23750000,609019.74583333
Customer Success,Hope Barrera,Detail,2,1132787.85000000,566393.92500000
Customer Success,Imogene Conley,Detail,4,4682246.90000000,1170561.72500000
Customer Success,Inez Rollins,Detail,2,3598058.43000000,1799029.21500000
Customer Success,Irene Glover,Detail,2,3225755.37000000,1612877.68500000
Customer Success,Irma Farrell,Detail,1,1176251.03750000,1176251.03750000
Customer Success,Jacob Collins,Detail,1,219183.96000000,219183.96000000
Customer Success,Jaime Booker,Detail,2,1872913.62000000,936456.81000000
Customer Success,Janice West,Detail,1,1360151.64000000,1360151.64000000
Customer Success,Jayden Williamson,Detail,1,481076.91000000,481076.91000000
Customer Success,Jean McDonald,Detail,1,1502331.74000000,1502331.74000000
Customer Success,Jeannette Norton,Detail,3,5422817.47700000,1807605.82566666
Customer Success,Jerry Long,Detail,1,1005743.52000000,1005743.52000000
Customer Success,Jill McCoy,Detail,1,807002.73000000,807002.73000000
Customer Success,Jodie Wiggins,Detail,1,154311.92000000,154311.92000000
Customer Success,Joe Kim,Detail,1,1531807.84000000,1531807.84000000
Customer Success,Joesph Mckinney,Detail,1,979769.78000000,979769.78000000
Customer Success,Johnnie Valencia,Detail,1,782720.91000000,782720.91000000
Customer Success,Jose Sullivan,Detail,1,2275439.70000000,2275439.70000000
Customer Success,Juan Matthews,Detail,2,1976812.53000000,988406.26500000
Customer Success,Juanita Krueger,Detail,2,3237544.18000000,1618772.09000000
Customer Success,Judy Armstrong,Detail,3,5467614.24000000,1822538.08000000
Customer Success,Julia Ruiz,Detail,2,3716633.47000000,1858316.73500000
Customer Success,Justin Reed,Detail,3,10125597.68050000,3375199.22683333
Customer Success,Katherine Brooks,Detail,1,257567.94000000,257567.94000000
Customer Success,Kathy Cole,Detail,1,954592.37250000,954592.37250000
Customer Success,Keith Ferguson,Detail,6,5446247.25000000,907707.87500000
Customer Success,Kevin Green,Detail,3,5724406.89000000,1908135.63000000
Customer Success,Kimberly Young,Detail,2,2310829.34000000,1155414.67000000
Customer Success,Kristen Little,Detail,1,355239.90000000,355239.90000000
Customer Success,Kurtis Tate,Detail,1,2470817.58000000,2470817.58000000
Customer Success,Lanny Rubio,Detail,2,3342029.58000000,1671014.79000000
Customer Success,Larry Peterson,Detail,2,2845745.39150000,1422872.69575000
Customer Success,Laurence Pruitt,Detail,2,2463879.44000000,1231939.72000000
Customer Success,Leigh Leach,Detail,2,1512991.81000000,756495.90500000
Customer Success,Lela Montoya,Detail,1,3386027.62000000,3386027.62000000
Customer Success,Leland Berg,Detail,1,2823519.68000000,2823519.68000000
Customer Success,Lenore Gillespie,Detail,1,2120137.66000000,2120137.66000000
Customer Success,Leo Velasquez,Detail,3,3019153.31000000,1006384.43666666
Customer Success,Leola Olsen,Detail,2,2028914.79450000,1014457.39725000
Customer Success,Leona Olsen,Detail,1,3091274.67000000,3091274.67000000
Customer Success,Leticia Klein,Detail,4,5448287.54300000,1362071.88575000
Customer Success,Lillian Berry,Detail,1,759296.81000000,759296.81000000
Customer Success,Lillie Castaneda,Detail,4,6233485.94000000,1558371.48500000
Customer Success,Lionel Bass,Detail,1,64193.98000000,64193.98000000
Customer Success,Lizzie Vance,Detail,2,2401171.35000000,1200585.67500000
Customer Success,Lorene Vaughan,Detail,1,20047.96000000,20047.96000000
Customer Success,Lottie Duffy,Detail,1,304898.93000000,304898.93000000
Customer Success,Lourdes Shepard,Detail,2,7064871.26000000,3532435.63000000
Customer Success,Lowell Gates,Detail,2,2886843.88100000,1443421.94050000
Customer Success,Lucille Calderon,Detail,2,3491023.47000000,1745511.73500000
Customer Success,Luis Gutierrez,Detail,1,1227589.74000000,1227589.74000000
Customer Success,Lula Charles,Detail,3,4859796.83900000,1619932.27966666
Customer Success,Lyman Ware,Detail,1,108107.61000000,108107.61000000
Customer Success,Mabel Donaldson,Detail,6,7281703.42200000,1213617.23700000
Customer Success,Madelyn Wiggins,Detail,2,221892.83700000,110946.41850000
Customer Success,Mandy Ware,Detail,2,4026136.62600000,2013068.31300000
Customer Success,Manuel Klein,Detail,1,4535.92000000,4535.92000000
Customer Success,Marie Watkins,Detail,1,636126.17900000,636126.17900000
Customer Success,Marilyn Ferguson,Detail,5,5729346.02000000,1145869.20400000
Customer Success,Mario Strong,Detail,4,5105575.47500000,1276393.86875000
Customer Success,Mark Clark,Detail,1,1049837.63000000,1049837.63000000
Customer Success,Marlon Sawyer,Detail,1,345599.85000000,345599.85000000
Customer Success,Marshall Barton,Detail,1,255041.82000000,255041.82000000
Customer Success,Martin Sharp,Detail,2,2020660.56000000,1010330.28000000
Customer Success,Mateo Sherman,Detail,4,4106641.59000000,1026660.39750000
Customer Success,Maureen Fields,Detail,2,939421.74000000,469710.87000000
Customer Success,Megan Simmons,Detail,3,3963623.89800000,1321207.96600000
Customer Success,Melinda Bradford,Detail,3,6096880.79000000,2032293.59666666
Customer Success,Michelle Nguyen,Detail,1,1266028.63000000,1266028.63000000
Customer Success,Mildred Snyder,Detail,2,3745031.38000000,1872515.69000000
Customer Success,Mindy Donovan,Detail,1,1876799.66000000,1876799.66000000
Customer Success,Miriam Berg,Detail,1,120657.54000000,120657.54000000
Customer Success,Monte Strong,Detail,3,5008120.07000000,1669373.35666666
Customer Success,Morgan Hansen,Detail,1,1337356.51000000,1337356.51000000
Customer Success,Moses Stein,Detail,2,398828.71000000,199414.35500000
Customer Success,Moshe Stein,Detail,1,2090607.74000000,2090607.74000000
Customer Success,Muriel Glover,Detail,1,2007060.71000000,2007060.71000000
Customer Success,Myra Horne,Detail,2,4097639.40000000,2048819.70000000
Customer Success,Nancy Martin,Detail,2,2978982.18000000,1489491.09000000
Customer Success,Nathan Gonzales,Detail,2,1009878.81000000,504939.40500000
Customer Success,Neal Thornton,Detail,2,2998147.27050000,1499073.63525000
Customer Success,Neil Gallagher,Detail,2,2539988.49000000,1269994.24500000
Customer Success,Nellie Norton,Detail,3,3678750.93000000,1226250.31000000
Customer Success,Nettie Buckner,Detail,4,1244469.70000000,311117.42500000
Customer Success,Nicholas Morales,Detail,1,89423.82000000,89423.82000000
Customer Success,Nicole Ramos,Detail,1,924959.84000000,924959.84000000
Customer Success,Nina Browning,Detail,1,1278164.65000000,1278164.65000000
Customer Success,Noah Hart,Detail,1,576323.86000000,576323.86000000
Customer Success,Noel Parrish,Detail,3,4549096.96000000,1516365.65333333
Customer Success,Nola Rosales,Detail,1,2288659.56000000,2288659.56000000
Customer Success,Nora Andersen,Detail,1,347439.60000000,347439.60000000
Customer Success,Olive Bean,Detail,1,871799.80000000,871799.80000000
Customer Success,Ollie Barton,Detail,8,12854633.77000000,1606829.22125000
Customer Success,Orlando Herman,Detail,2,588578.15600000,294289.07800000
Customer Success,Oscar George,Detail,1,657119.84000000,657119.84000000
Customer Success,Pamela Bailey,Detail,1,379034.95000000,379034.95000000
Customer Success,Pat Moran,Detail,2,12966.61000000,6483.30500000
Customer Success,Patsy Glover,Detail,2,6351097.27000000,3175548.63500000
Customer Success,Pedro Espinoza,Detail,1,2097714.77000000,2097714.77000000
Customer Success,Peggy Barrett,Detail,1,821747.69000000,821747.69000000
Customer Success,Peter Vasquez,Detail,1,279365.97000000,279365.97000000
Customer Success,Rachel Mendoza,Detail,1,826349.75000000,826349.75000000
Customer Success,Randal Kaufman,Detail,2,153107.86000000,76553.93000000
Customer Success,Rashad Velez,Detail,2,3748187.65300000,1874093.82650000
Customer Success,Rashad Villarreal,Detail,3,9367536.98000000,3122512.32666666
Customer Success,Raul Morse,Detail,4,7504699.14000000,1876174.78500000
Customer Success,Reba Tyler,Detail,1,798011.73000000,798011.73000000
Customer Success,Rebecca Phillips,Detail,3,5905620.67100000,1968540.22366666
Customer Success,Reid Velasquez,Detail,2,4095257.22000000,2047628.61000000
Customer Success,Rene Booker,Detail,1,1287851.83000000,1287851.83000000
Customer Success,Rex Baird,Detail,3,713526.27000000,237842.09000000
Customer Success,Rocco Parrish,Detail,4,7317352.73000000,1829338.18250000
Customer Success,Rod Gallagher,Detail,2,3172194.63000000,1586097.31500000
Customer Success,Rolando Hammond,Detail,1,96690.99000000,96690.99000000
Customer Success,Rolland Buck,Detail,1,1962674.55000000,1962674.55000000
Customer Success,Ronald Carter,Detail,2,1754402.69000000,877201.34500000
Customer Success,Roosevelt Sawyer,Detail,3,5725634.27000000,1908544.75666666
Customer Success,Rosalyn Browning,Detail,2,1382879.64000000,691439.82000000
Customer Success,Rose Lane,Detail,1,1658759.80000000,1658759.80000000
Customer Success,Rosie Mora,Detail,3,5886267.26000000,1962089.08666666
Customer Success,Ross Stein,Detail,6,7800669.35100000,1300111.55850000
Customer Success,Roy Ray,Detail,1,2208159.60000000,2208159.60000000
Customer Success,Rudy Black,Detail,3,3752052.15000000,1250684.05000000
Customer Success,Ruth Myers,Detail,2,6224637.11000000,3112318.55500000
Customer Success,Ryan Cruz,Detail,1,1477031.76000000,1477031.76000000
Customer Success,Sadie Leach,Detail,2,4168218.23000000,2084109.11500000
Customer Success,Sal Larsen,Detail,2,2640165.48000000,1320082.74000000
Customer Success,Salvador Larsen,Detail,1,330511.93000000,330511.93000000
Customer Success,Samantha Richardson,Detail,1,207416.51000000,207416.51000000
Customer Success,Samuel Watson,Detail,3,3851045.22000000,1283681.74000000
Customer Success,Sandra Ramirez,Detail,3,5902403.44850000,1967467.81616666
Customer Success,Sarah Thomas,Detail,1,313851.86000000,313851.86000000
Customer Success,Sean Harrison,Detail,1,939103.84000000,939103.84000000
Customer Success,Shelia Horn,Detail,2,1942205.88450000,971102.94225000
Customer Success,Solomon Wilkins,Detail,2,1027089.70000000,513544.85000000
Customer Success,Stacey Wolf,Detail,2,1680179.70000000,840089.85000000
Customer Success,Steven Walker,Detail,4,7278963.97000000,1819740.99250000
Customer Success,Stuart Sweeney,Detail,4,4768379.17000000,1192094.79250000
Customer Success,Tammy Franklin,Detail,2,6561947.61750000,3280973.80875000
Customer Success,Teri Valencia,Detail,2,595812.69000000,297906.34500000
Customer Success,Terry Ford,Detail,5,3860182.98000000,772036.59600000
Customer Success,Thaddeus Conway,Detail,2,3630075.28000000,1815037.64000000
Customer Success,Theresa Austin,Detail,1,711889.90000000,711889.90000000
Customer Success,Theresa Gardner,Detail,3,2777212.80850000,925737.60283333
Customer Success,Toby Kirk,Detail,3,4862685.13000000,1620895.04333333
Customer Success,Tracey Johnston,Detail,3,4874226.26000000,1624742.08666666
Customer Success,Troy Joseph,Detail,1,423849.86000000,423849.86000000
Customer Success,Vernon Hood,Detail,1,125639.98000000,125639.98000000
Customer Success,Victoria Willis,Detail,4,3030945.02000000,757736.25500000
Customer Success,Wallace Roy,Detail,1,3061004.36850000,3061004.36850000
Customer Success,Wilbur Serrano,Detail,3,2791785.19000000,930595.06333333
Customer Success,Willie Nichols,Detail,1,66122.73000000,66122.73000000
Customer Success,Winifred Bender,Detail,4,6862318.78000000,1715579.69500000
Customer Success,Zachary Romero,Detail,1,1506528.81000000,1506528.81000000
Customer Success,,Employee Subtotal,530,684410103.82450000,1291339.81853679
Engineering,Agnes Farrell,Detail,1,1521449.54000000,1521449.54000000
Engineering,Aileen Lindsey,Detail,1,2034999.63000000,2034999.63000000
Engineering,Alberta York,Detail,1,80123.88000000,80123.88000000
Engineering,Alex Banks,Detail,3,766167.84000000,255389.28000000
Engineering,Alice Murray,Detail,1,926367.84000000,926367.84000000
Engineering,Amber Chavez,Detail,2,3056115.42000000,1528057.71000000
Engineering,Angelo Nolan,Detail,1,333735.87000000,333735.87000000
Engineering,Ann Marshall,Detail,1,248567.97000000,248567.97000000
Engineering,Annie Carroll,Detail,1,136425.98000000,136425.98000000
Engineering,Antoinette Brennan,Detail,1,3472349.58000000,3472349.58000000
Engineering,Arlene Moon,Detail,2,6231239.10000000,3115619.55000000
Engineering,Ashley Robinson,Detail,3,1790743.53000000,596914.51000000
Engineering,Austin Harper,Detail,2,4194813.41000000,2097406.70500000
Engineering,Beatrice Olsen,Detail,2,1260876.43000000,630438.21500000
Engineering,Betty White,Detail,4,6555731.44150000,1638932.86037500
Engineering,Billie Wiggins,Detail,3,2663872.70250000,887957.56750000
Engineering,Billy Hawkins,Detail,2,1587498.56000000,793749.28000000
Engineering,Blake Harvey,Detail,4,4842791.11250000,1210697.77812500
Engineering,Bobby Cervantes,Detail,2,2960943.50000000,1480471.75000000
Engineering,Brady Conway,Detail,2,4868119.48000000,2434059.74000000
Engineering,Brenda Cooper,Detail,1,1842015.68000000,1842015.68000000
Engineering,Brittany Arnold,Detail,5,6455483.11600000,1291096.62320000
Engineering,Calvin Ortega,Detail,3,2356198.03000000,785399.34333333
Engineering,Cameron Montgomery,Detail,1,2340674.55000000,2340674.55000000
Engineering,Candy Wolf,Detail,2,4597896.29000000,2298948.14500000
Engineering,Carmen Ware,Detail,2,2221521.58000000,1110760.79000000
Engineering,Carol Adams,Detail,6,7612994.50000000,1268832.41666666
Engineering,Catherine Hughes,Detail,3,4157854.40400000,1385951.46800000
Engineering,Cathy Hobbs,Detail,1,2127047.56000000,2127047.56000000
Engineering,Cecelia Becker,Detail,1,1493346.57000000,1493346.57000000
Engineering,Celia Franco,Detail,1,179777.52450000,179777.52450000
Engineering,Cesar Parrish,Detail,5,7125035.77450000,1425007.15490000
Engineering,Chase Fernandez,Detail,2,203225.22000000,101612.61000000
Engineering,Chelsea Oliver,Detail,1,572285.87000000,572285.87000000
Engineering,Christina Ellis,Detail,2,3431517.31000000,1715758.65500000
Engineering,Christine Wood,Detail,4,6264267.89000000,1566066.97250000
Engineering,Claude Blackburn,Detail,2,2531406.39000000,1265703.19500000
Engineering,Claudia Kinney,Detail,1,3246174.59000000,3246174.59000000
Engineering,Clayton Hess,Detail,3,5993293.10000000,1997764.36666666
Engineering,Clement Hood,Detail,3,2773720.39000000,924573.46333333
Engineering,Cody Parsons,Detail,2,980975.79000000,490487.89500000
Engineering,Cole Bennett,Detail,2,4018263.44000000,2009131.72000000
Engineering,Colleen Richards,Detail,2,2721811.71000000,1360905.85500000
Engineering,Colleen Russell,Detail,2,1312178.55000000,656089.27500000
Engineering,Connie Gross,Detail,2,1790623.73000000,895311.86500000
Engineering,Cora Mcmahon,Detail,2,4280381.54000000,2140190.77000000
Engineering,Corey Howell,Detail,1,167880.93000000,167880.93000000
Engineering,Corinne Tyler,Detail,2,5765897.38000000,2882948.69000000
Engineering,Dana Garza,Detail,3,2900201.24000000,966733.74666666
Engineering,Dante Herman,Detail,1,798166.83000000,798166.83000000
Engineering,Dante Wilcox,Detail,1,809841.78000000,809841.78000000
Engineering,Daren Booth,Detail,2,1227616.65000000,613808.32500000
Engineering,Darin Pena,Detail,3,6135240.12000000,2045080.04000000
Engineering,Darlene Soto,Detail,2,4260934.39000000,2130467.19500000
Engineering,Darnell Merritt,Detail,2,1336239.40000000,668119.70000000
Engineering,Darnell Sharp,Detail,2,136275.57000000,68137.78500000
Engineering,Daron Hess,Detail,3,2574289.58000000,858096.52666666
Engineering,Daryl Larsen,Detail,2,2026788.66000000,1013394.33000000
Engineering,Deborah Mitchell,Detail,1,1781879.80000000,1781879.80000000
Engineering,Debra Bennett,Detail,1,604616.87000000,604616.87000000
Engineering,Denise Lawrence,Detail,1,93247.69000000,93247.69000000
Engineering,Deon Madden,Detail,2,1330111.62000000,665055.81000000
Engineering,Devin Burton,Detail,5,4646497.48000000,929299.49600000
Engineering,Dino Decker,Detail,2,722657.35600000,361328.67800000
Engineering,Dixie Potter,Detail,2,2184450.50000000,1092225.25000000
Engineering,Dolores Pena,Detail,1,657675.53200000,657675.53200000
Engineering,Donald Lewis,Detail,1,2641094.55000000,2641094.55000000
Engineering,Dora Acosta,Detail,1,525659.94000000,525659.94000000
Engineering,Dorian Serrano,Detail,1,153822.78300000,153822.78300000
Engineering,Doris Orr,Detail,5,4929456.39850000,985891.27970000
Engineering,Douglas Henderson,Detail,1,131144.78300000,131144.78300000
Engineering,Earnest Barber,Detail,2,2166120.67000000,1083060.33500000
Engineering,Eddie Barber,Detail,6,7926133.72000000,1321022.28666666
Engineering,Edward Campbell,Detail,1,1589741.82000000,1589741.82000000
Engineering,Elena Lyons,Detail,1,2542921.62000000,2542921.62000000
Engineering,Elijah Andrews,Detail,1,4188329.55000000,4188329.55000000
Engineering,Elizabeth Martinez,Detail,5,3352554.35000000,670510.87000000
Engineering,Elsa Novak,Detail,2,4712667.22000000,2356333.61000000
Engineering,Elva Roach,Detail,1,1759085.79000000,1759085.79000000
Engineering,Eric Cook,Detail,2,4978660.59550000,2489330.29775000
Engineering,Erin Meyer,Detail,2,2641021.66000000,1320510.83000000
Engineering,Essie Orr,Detail,2,4031996.37000000,2015998.18500000
Engineering,Estelle Hays,Detail,2,1402695.39000000,701347.69500000
Engineering,Etta Rosales,Detail,1,1244627.67000000,1244627.67000000
Engineering,Eunice Conley,Detail,1,275791.96000000,275791.96000000
Engineering,Evelyn Fisher,Detail,4,10686142.44300000,2671535.61075000
Engineering,Faith Bender,Detail,1,1614017.58000000,1614017.58000000
Engineering,Fannie Hutchinson,Detail,2,4116360.25000000,2058180.12500000
Engineering,Faye Higgins,Detail,2,1702630.53000000,851315.26500000
Engineering,Felix Whitehead,Detail,1,212519.80000000,212519.80000000
Engineering,Forrest Brandt,Detail,1,1867759.80000000,1867759.80000000
Engineering,Francis Brennan,Detail,2,2288738.63000000,1144369.31500000
Engineering,Frank James,Detail,4,7078906.78000000,1769726.69500000
Engineering,Freddie Rubio,Detail,2,4446967.25000000,2223483.62500000
Engineering,Garrett Huff,Detail,4,4809727.76000000,1202431.94000000
Engineering,Garry Huff,Detail,1,671007.84000000,671007.84000000
Engineering,Gavin Peters,Detail,1,184919.85000000,184919.85000000
Engineering,Genevieve Horn,Detail,2,1321816.58000000,660908.29000000
Engineering,Gilbert Doyle,Detail,7,11154519.23000000,1593502.74714285
Engineering,Giovanni Koch,Detail,1,2897279.64000000,2897279.64000000
Engineering,Gloria Jordan,Detail,1,2850940.39200000,2850940.39200000
Engineering,Gregory Chavez,Detail,1,2303087.52000000,2303087.52000000
Engineering,Guadalupe Stanley,Detail,1,1184378.51000000,1184378.51000000
Engineering,Guillermo Gates,Detail,3,2662347.86450000,887449.28816666
Engineering,Gustavo Pitts,Detail,2,4417809.16000000,2208904.58000000
Engineering,Hannah Graham,Detail,3,2175997.71000000,725332.57000000
Engineering,Hector Fuentes,Detail,4,3396471.44000000,849117.86000000
Engineering,Hector Lambert,Detail,2,2853990.64000000,1426995.32000000
Engineering,Ian Morrison,Detail,2,3872920.35000000,1936460.17500000
Engineering,Irene Glover,Detail,2,1740787.86200000,870393.93100000
Engineering,Iris Farrell,Detail,3,8027781.59050000,2675927.19683333
Engineering,Iva Wolf,Detail,1,14631.69000000,14631.69000000
Engineering,Jack Castillo,Detail,3,7318291.04000000,2439430.34666666
Engineering,Jackie Higgins,Detail,2,638967.35000000,319483.67500000
Engineering,Jaime Booker,Detail,1,1866347.73000000,1866347.73000000
Engineering,James Smith,Detail,1,418624.75000000,418624.75000000
Engineering,Jana Castaneda,Detail,2,5012077.09250000,2506038.54625000
Engineering,Janet Sanders,Detail,1,698638.71000000,698638.71000000
Engineering,Janice West,Detail,2,3005074.15000000,1502537.07500000
Engineering,Jason Sims,Detail,4,8251912.75000000,2062978.18750000
Engineering,Javier Solis,Detail,2,1316176.57000000,658088.28500000
Engineering,Jeannie Krause,Detail,2,4937426.24000000,2468713.12000000
Engineering,Jennifer Williams,Detail,1,1735460.79000000,1735460.79000000
Engineering,Jeremy Harrison,Detail,1,4148675.58000000,4148675.58000000
Engineering,Jesus Alexander,Detail,2,5749538.21000000,2874769.10500000
Engineering,Jewel Rivas,Detail,2,3955111.92300000,1977555.96150000
Engineering,Joan Barnes,Detail,1,355584.81000000,355584.81000000
Engineering,Joanne Wheeler,Detail,1,487140.81000000,487140.81000000
Engineering,Joe Kim,Detail,2,242741.88000000,121370.94000000
Engineering,Johnnie Boyer,Detail,1,2360799.50000000,2360799.50000000
Engineering,Johnnie Hobbs,Detail,2,154867.34050000,77433.67025000
Engineering,Johnnie Valencia,Detail,2,2915448.62000000,1457724.31000000
Engineering,Jonathan Gutierrez,Detail,1,2463167.68000000,2463167.68000000
Engineering,Jose Sullivan,Detail,1,2575619.59000000,2575619.59000000
Engineering,Joseph Gonzalez,Detail,3,986406.61000000,328802.20333333
