345,Carmen Ware,2026,,,921555.34000000,
347,Karen Moore,2026,,,3470701.08000000,
348,Cole Bennett,2026,,,4018263.44000000,
351,Cecelia Becker,2026,,,4106173.43000000,
352,Diane Jenkins,2026,,,1538193.66000000,
353,Kristen Little,2026,,,1525649.65000000,
354,Noreen Yates,2026,,,874835.81000000,
355,Dick Decker,2026,,,5743030.23000000,
357,Merle Hahn,2026,,,1401545.66000000,
358,Bradford Mcclure,2026,,,1553103.84000000,
359,Noreen Yates,2026,,,1588733.82000000,
360,Shelby Horn,2026,,,2293868.33550000,
361,Loren Solis,2026,,,2315961.33750000,
362,Darius Nicholson,2026,,,7068553.24000000,
364,Lamont Velez,2026,,,1330285.59000000,
365,Tyson Oneal,2026,,,1176440.51000000,
367,Hector Fuentes,2026,,,6162.99000000,
368,Richard Hernandez,2026,,,1124216.56200000,
369,Beatrice Olsen,2026,,,3897791.36000000,
370,Angelo Nolan,2026,,,333735.87000000,
372,Sarah Thomas,2026,,,1155951.84000000,
373,Marci Franco,2026,,,3313483.99000000,
374,Mildred Snyder,2026,,,1575759.84000000,
375,Morgan Hansen,2026,,,3752806.85050000,
376,Roslyn Browning,2026,,,2897139.66000000,
377,Kathryn Hayes,2026,,,3508463.20000000,
379,Cathleen Rosario,2026,,,963008.73000000,
380,Raul Morse,2026,,,5340857.37000000,
381,Leah Costa,2026,,,2861361.69000000,
382,Lyle Ware,2026,,,4673284.18000000,
383,Calvin Ortega,2026,,,2943455.68000000,
385,Arthur Cole,2026,,,133741.86000000,
386,Yolanda Roth,2026,,,195159.66000000,
387,Darnell Sharp,2026,,,2395343.58000000,
388,Joanne Wheeler,2026,,,487140.81000000,
389,Donnie Sharp,2026,,,722484.58100000,
390,Erin Meyer,2026,,,3809387.56000000,
391,Patsy Glover,2026,,,5117600.28000000,
392,Lorene Vaughan,2026,,,3848542.90050000,
394,Suzanne Holland,2026,,,3135658.11750000,
395,Vernon Hood,2026,,,1443039.60000000,
397,Rex Baird,2026,,,713526.27000000,
398,Dixie Potter,2026,,,51671.92000000,
401,Cody Parsons,2026,,,980975.79000000,
403,Elizabeth Martinez,2026,,,3523239.60000000,
404,Eric Cook,2026,,,789205.71000000,
407,Lourdes Shepard,2026,,,1694107.74000000,
408,Gustavo Pitts,2026,,,238551.90000000,
409,Billie Wiggins,2026,,,346031.84000000,
411,Lillie Castaneda,2026,,,546318.60000000,
413,Brittany Arnold,2026,,,4596054.33000000,
415,Rene Ware,2026,,,2204410.26000000,
416,Rusty Berg,2026,,,162563.69000000,
420,Judith Bryant,2026,,,880163.54000000,
421,Melissa Rivera,2026,,,1927583.54000000,
422,Morgan Hansen,2026,,,1204498.28000000,
423,Alice Murray,2026,,,2349699.50000000,
424,Lillie Castaneda,2026,,,688744.69800000,
426,Mae Donovan,2026,,,2704995.72000000,
427,Christina Ellis,2026,,,3773439.44000000,
428,Benjamin Ward,2026,,,2319809.81600000,
429,Teri Valencia,2026,,,2465957.93800000,
430,Rashawn Villarreal,2026,,,2832943.20000000,
431,Nola Rosales,2026,,,556897.76000000,
432,Ruth Myers,2026,,,76916.97000000,
435,Terrence Brennan,2026,,,1497713.36000000,
438,Kathryn Hayes,2026,,,3983752.40000000,
439,Rosie Hahn,2026,,,2920799.36000000,
440,Mabel Donaldson,2026,,,2618993.58000000,
445,Nathan Gonzales,2026,,,1824099.80000000,
446,Ronald Carter,2026,,,6217940.21900000,
447,Johnnie Valencia,2026,,,1843599.15750000,
448,Jackie Higgins,2026,,,437129.55000000,
450,Austin Harper,2026,,,343659.90000000,
455,Salvador Larsen,2026,,,1370655.72000000,
456,Christian Carpenter,2026,,,1676255.76000000,
457,Julius Wilkins,2026,,,733769.55000000,
461,Jayden Williamson,2026,,,1200851.64000000,
462,Jack Castillo,2026,,,3054417.59000000,
464,Mae Donovan,2026,,,946960.63000000,
465,Don Morse,2026,,,812376.88000000,
467,Susan Lopez,2026,,,1930289.53000000,
469,Daron Hess,2026,,,204723.96000000,
470,Guadalupe Stanley,2026,,,6031887.25000000,
471,Bennie Duffy,2026,,,2288871.47000000,
474,Alma Hutchinson,2026,,,2814415.68000000,
475,Rory Sawyer,2026,,,1666523.59000000,
476,Dora Acosta,2026,,,2192869.15650000,
477,Cynthia Edwards,2026,,,127599.60000000,
478,Lynette Donaldson,2026,,,1108043.88000000,
480,Grace Fox,2026,,,1588433.48000000,
481,Lillie Castaneda,2026,,,451730.91000000,
483,Jane Ryan,2026,,,1540769.65000000,
490,Marcella English,2026,,,209599.92000000,
492,Reid Velasquez,2026,,,81043.99000000,
493,Hector Fuentes,2026,,,2423004.35000000,
494,Lizzie Vance,2026,,,3600748.27000000,
495,Winifred Bender,2026,,,1910064.72000000,
497,Connor Ortiz,2026,,,1326439.60000000,
500,Lora Bender,2026,,,6646320.90050000,
501,Joan Barnes,2026,,,4682795.34000000,
502,Abraham Pitts,2026,,,1345931.70000000,
503,Donovan Morse,2026,,,1736747.73000000,
504,Donna Scott,2026,,,575444.85000000,
508,Rod Gallagher,2026,,,584329.75450000,
511,Kyle Hamilton,2026,,,1356528.29400000,
514,Jessica Wilson,2026,,,2575484.35150000,
515,Russell Duncan,2026,,,2948887.66000000,
517,Ollie Barton,2026,,,1224567.31000000,
519,Lynnette Donaldson,2026,,,7451912.86000000,
521,Rusty Berg,2026,,,2260621.53000000,
522,Cynthia Edwards,2026,,,4131338.25000000,
523,Bennie Duffy,2026,,,1038729.78000000,
525,Mason Greene,2026,,,705285.60450000,
527,Mamie Rollins,2026,,,1131074.85000000,
529,Madonna Wiggins,2026,,,3473393.53000000,
532,Angela Murphy,2026,,,2950056.26000000,
534,Deborah Mitchell,2026,,,2671477.59000000,
535,Roderick Compton,2026,,,7346.97000000,
536,Ricardo Tapia,2026,,,2205270.68000000,
538,Elsa Novak,2026,,,1992874.41000000,
539,Miriam Berg,2026,,,1941799.80000000,
540,Paul Allen,2026,,,3920663.56000000,
541,Eula Lindsey,2026,,,619512.62000000,
544,Hannah Graham,2026,,,3422537.58000000,
545,Keith Ferguson,2026,,,2363700.05000000,
547,George Hall,2026,,,1156214.85000000,
548,Ollie Paul,2026,,,345266.91000000,
549,Rodolfo Gallagher,2026,,,1104380.73000000,
550,Mandy Ware,2026,,,3248999.62000000,
551,Fernando Glass,2026,,,4315968.51000000,
552,Dorian Serrano,2026,,,3647581.77500000,
554,Selma Pena,2026,,,838355.81000000,
555,Eddie Barber,2026,,,2121948.44000000,
556,Cecilia Brock,2026,,,1127583.29000000,
561,Joseph Gonzalez,2026,,,3101875.42000000,
562,Genevieve Horn,2026,,,297142.89000000,
563,Amanda Baker,2026,,,2256865.54000000,
564,Gwendolyn Valdez,2026,,,1334223.84000000,
566,Colleen Richards,2026,,,406133.54000000,
570,Manuel Klein,2026,,,1810647.18000000,
571,Tami Mclean,2026,,,850607.73000000,
572,Patsy Glover,2026,,,872239.90000000,
575,Pablo Lynn,2026,,,1199825.77050000,
577,Myron Sexton,2026,,,5712123.28000000,
579,Nadine Grimes,2026,,,202365.86000000,
580,Verna Krause,2026,,,826882.80000000,
581,Dorian Serrano,2026,,,153822.78300000,
583,Joyce Butler,2026,,,3533825.43000000,
584,Randal Kaufman,2026,,,59139.90000000,
585,Bradford Mcclure,2026,,,883263.84000000,
586,Celia Franco,2026,,,1127918.87000000,
592,Rudy Sutton,2026,,,285071.94000000,
593,Jeffrey Diaz,2026,,,963359.64000000,
594,Elena Lyons,2026,,,743247.89000000,
596,Eunice Conley,2026,,,1126277.82000000,
599,Judith Bryant,2026,,,2679759.60000000,
601,Lyman Ware,2026,,,3168189.38000000,
602,Ollie Barton,2026,,,897364.65000000,
603,Kyle Hamilton,2026,,,6976046.69350000,
604,Walter Patterson,2026,,,202918.81000000,
608,Miles Wong,2026,,,4071888.26000000,
610,Rebecca Phillips,2026,,,1319855.54000000,
611,James Smith,2026,,,1379219.85000000,
612,Robert Williamson,2026,,,1591553.81000000,
613,Mark Clark,2026,,,754396.53000000,
615,Muriel Glover,2026,,,3420347.42000000,
617,Angelo Pacheco,2026,,,5335576.53500000,
618,Joyce Butler,2026,,,1891889.79000000,
621,Faye Higgins,2026,,,7758885.93000000,
623,Aurora Andersen,2026,,,672111.86000000,
625,Kurt Fischer,2026,,,1699540.39000000,
627,Lucy Nash,2026,,,2510183.59000000,
628,Kurt Fischer,2026,,,1411067.41000000,
629,Rodolfo Gallagher,2026,,,4315147.25000000,
630,Clayton Hess,2026,,,2155271.72000000,
631,Joshua Torres,2026,,,4937501.36000000,
633,Rory Sawyer,2026,,,881321.61000000,
636,Clayton Hess,2026,,,1461205.90450000,
637,Orlando Herman,2026,,,115125.98000000,
638,Darlene Simon,2026,,,2316721.69000000,
640,Brady Conway,2026,,,423979.90000000,
641,Javier Solis,2026,,,1316176.57000000,
642,Mark Clark,2026,,,1848449.55000000,
645,Mable Norton,2026,,,4594983.32800000,
646,Erik Mclaughlin,2026,,,131004.93000000,
648,Bobbie Mccarty,2026,,,202527.96000000,
649,Ruby Stone,2026,,,390310.71000000,
650,Gavin Peters,2026,,,184919.85000000,
651,Cecilia Brock,2026,,,1118905.66000000,
652,Rosalind Pena,2026,,,2238963.74000000,
653,Elsa Novak,2026,,,33263.88000000,
654,Aileen Lindsey,2026,,,2034999.63000000,
655,Helen Cox,2026,,,1765983.71000000,
656,Melinda Bradford,2026,,,2085685.62000000,
658,Lloyd Decker,2026,,,463460.39500000,
659,Bret Hays,2026,,,3685557.20000000,
661,Margaret Sanchez,2026,,,2263363.59000000,
663,Cameron Montgomery,2026,,,1598102.31850000,
664,Gabriel Spencer,2026,,,2469879.72000000,
665,Celia Franco,2026,,,1371647.68000000,
666,Ross Stein,2026,,,3557920.00950000,
668,Bryan Palmer,2026,,,2016713.27000000,
669,Donald Lewis,2026,,,122458.62450000,
670,Dorian Serrano,2026,,,1300765.59000000,
671,Cora Mcmahon,2026,,,2759079.29400000,
673,Victoria Willis,2026,,,3030945.02000000,
675,Dolores Pena,2026,,,4366558.29000000,
676,Cody Parsons,2026,,,2047869.48000000,
678,Noel Parrish,2026,,,528218.91000000,
680,Sergio Mcgee,2026,,,3473550.80000000,
682,Alex Banks,2026,,,1717735.95750000,
683,Antoinette Brennan,2026,,,3472349.58000000,
684,Leland Berg,2026,,,2713259.70000000,
687,Laura Parker,2026,,,2743600.28000000,
688,James Smith,2026,,,497951.84000000,
689,Cyrus Fuentes,2026,,,3386922.27000000,
690,Dana Garza,2026,,,1752512.70250000,
691,Gloria Jordan,2026,,,2850940.39200000,
693,Jonathan Gutierrez,2026,,,2463167.68000000,
694,Ellen Carr,2026,,,2529749.50000000,
696,Giovanni Koch,2026,,,133748.64000000,
698,Clara Maldonado,2026,,,3384184.65000000,
700,Timothy Gomez,2026,,,809517.57000000,
701,Nannie Roth,2026,,,3032279.60000000,
703,Colleen Russell,2026,,,13001.99000000,
704,Micheal Mcgee,2026,,,915270.65000000,
705,Debra Bennett,2026,,,1475623.70000000,
707,Nola Rosales,2026,,,663802.93000000,
713,Roslyn Browning,2026,,,940959.68000000,
714,Diana Watkins,2026,,,496699.90000000,
715,Francis Brennan,2026,,,209419.63000000,
716,Alexander Gray,2026,,,874547.64000000,
717,Alice Murray,2026,,,4033908.83350000,
718,Rory Sawyer,2026,,,252916.47150000,
719,Socorro Bean,2026,,,2264849.35000000,
723,Jayden Williamson,2026,,,62259.89000000,
724,Stuart Sweeney,2026,,,1762524.75000000,
725,Melinda Bradford,2026,,,6096880.79000000,
726,Tracy Alvarez,2026,,,255707.97000000,
727,Eula Lindsey,2026,,,2352485.54000000,
728,Randal Kaufman,2026,,,4247453.57000000,
729,Trevor Greer,2026,,,2996101.45000000,
730,Jennifer Williams,2026,,,1735460.79000000,
732,Estelle Hays,2026,,,2431324.51000000,
733,Elsa Novak,2026,,,2456602.35000000,
734,Sadie Leach,2026,,,4168218.23000000,
736,Dante Herman,2026,,,598505.29800000,
739,Merle Hahn,2026,,,108932.97000000,
742,Rose Lane,2026,,,3959311.54000000,
744,Naomi Middleton,2026,,,580031.62000000,
745,Jeannine Krause,2026,,,2112351.56000000,
748,Sarah Thomas,2026,,,276569.84000000,
749,Ross Stein,2026,,,2177290.71000000,
751,Joseph Gonzalez,2026,,,796991.76000000,
752,Toby Kirk,2026,,,4862685.13000000,
753,Melinda Bradford,2026,,,3779478.61000000,
755,Lyman Ware,2026,,,1687652.67000000,
757,Terry Ford,2026,,,3253561.00200000,
758,Leo Velasquez,2026,,,3534516.51000000,
759,Esperanza Middleton,2026,,,3242499.18000000,
761,Robert Johnson,2026,,,2874902.50000000,
762,Sara Griffin,2026,,,675515.59000000,
763,Toby Kirk,2026,,,674955.81000000,
764,Elvira Mclean,2026,,,165135.96000000,
765,Theresa Gardner,2026,,,552827.54000000,
766,Madonna Wiggins,2026,,,4501498.28000000,
767,Jane Ryan,2026,,,5626520.92000000,
769,Sterling Glass,2026,,,3853054.42000000,
770,Moses Stein,2026,,,1672959.68000000,
772,Lorna Downs,2026,,,7436776.65000000,
774,George Hall,2026,,,3050519.10000000,
775,Ola Baxter,2026,,,168132.93000000,
776,Colin Bowers,2026,,,2205014.63000000,
777,Marshall Barton,2026,,,255041.82000000,
778,Clement Hood,2026,,,3030094.69000000,
781,Kristine Ashley,2026,,,832967.74000000,
782,Olive Bean,2026,,,2632027.72000000,
783,Noah Hart,2026,,,743799.75000000,
784,Dianne Potter,2026,,,6279955.94000000,
786,Micheal Mcgee,2026,,,1065427.87000000,
787,Abraham Pitts,2026,,,2561001.94850000,
790,Sal Larsen,2026,,,1005743.52000000,
791,Billy Hawkins,2026,,,2069381.58000000,
792,Judith Bryant,2026,,,3289487.35000000,
793,Linda Jones,2026,,,361019.94000000,
795,Gilbert Doyle,2026,,,2448893.58000000,
796,Leona Olsen,2026,,,690039.87000000,
797,Johnnie Hobbs,2026,,,154867.34050000,
798,Leigh Leach,2026,,,2129237.53000000,
801,Iva Wolf,2026,,,1821233.97600000,
803,Leticia Klein,2026,,,440459.64000000,
805,Antonia Brennan,2026,,,1746099.75000000,
806,Clement Hood,2026,,,2107143.74000000,
808,Gretchen Barrera,2026,,,7793126.01000000,
809,Moshe Stein,2026,,,2541280.44000000,
810,Dorian Serrano,2026,,,3536127.16000000,
812,Caleb Riley,2026,,,37380.71000000,
814,Noah Hart,2026,,,1036033.53000000,
815,Jessica Wilson,2026,,,4102801.57000000,
817,Jessica Wilson,2026,,,1996938.60000000,
818,Theresa Gardner,2026,,,2588217.62000000,
821,Kevin Green,2026,,,1732807.78700000,
823,Lorene Vaughan,2026,,,3325544.55000000,
824,Rocco Brennan,2026,,,4697496.43000000,
829,Madonna Wiggins,2026,,,386763.96000000,
830,Carl Wallace,2026,,,3777971.56000000,
831,Elias Klein,2026,,,2276329.69000000,
832,Justin Reed,2026,,,2271374.75000000,
834,Rose Lane,2026,,,1658759.80000000,
835,Darius Nicholson,2026,,,10531.99000000,
836,Alex Banks,2026,,,3225935.36000000,
837,Alexander Gray,2026,,,661179.92500000,
838,Cathleen Rosario,2026,,,850160.61000000,
840,Essie Orr,2026,,,4031996.37000000,
842,Dana Garza,2026,,,49541.98000000,
843,Edwin Donaldson,2026,,,5229.95000000,
844,Sarah Thomas,2026,,,313851.86000000,
846,Bryan Palmer,2026,,,2118074.39000000,
848,Rudy Sutton,2026,,,291809.94000000,
850,Sherman Bass,2026,,,1602356.03750000,
851,Donald Lewis,2026,,,2966051.63500000,
853,Joe Kim,2026,,,3739615.54000000,
855,Lucia Mclean,2026,,,818505.74000000,
856,Marie Watkins,2026,,,3890111.52000000,
858,Carol Adams,2026,,,1765847.77000000,
859,Connie Gross,2026,,,962009.90000000,
860,Alexander Gray,2026,,,222833.94000000,
864,Ollie Paul,2026,,,2274399.50000000,
865,Stacey Wolf,2026,,,1438565.62000000,
866,Roger Gibson,2026,,,744239.88000000,
867,Byron Madden,2026,,,2299.99000000,
868,Jewel Rivas,2026,,,335865.24300000,
870,Don Morse,2026,,,1603907.82000000,
871,Rene Booker,2026,,,2424608.59000000,
872,Jesus Alexander,2026,,,2413931.53850000,
874,Jennie Salinas,2026,,,1361951.52000000,
877,Mona Bender,2026,,,3809903.54000000,
879,Jackie Higgins,2026,,,2534734.65000000,
880,Cyrus Fuentes,2026,,,2933721.66000000,
882,Darlene Soto,2026,,,229347.72000000,
885,Arlene Moon,2026,,,25059.95000000,
886,Chase Fernandez,2026,,,1472217.78000000,
887,Mariah Jimenez,2026,,,2086910.39000000,
889,Clara Maldonado,2026,,,1328255.82000000,
890,Darin Pena,2026,,,200339.94000000,
892,Dolores Pena,2026,,,2920854.65000000,
893,Nannie Roth,2026,,,390599.67000000,
894,Imogene Conley,2026,,,885167.82000000,
895,Jerry Long,2026,,,2866294.30000000,
896,Jenny Hardin,2026,,,4059718.14000000,
898,Kathy Cole,2026,,,544181.94000000,
899,Joan Barnes,2026,,,45891.98000000,
900,Wilbert Lambert,2026,,,1777761.80000000,
901,Brian Nelson,2026,,,193130.73000000,
902,Monica Stanley,2026,,,635969.85000000,
903,Irma Farrell,2026,,,2542517.94300000,
905,Raymond Ruiz,2026,,,2385879.72000000,
907,Carol Adams,2026,,,1238833.63000000,
909,Reynaldo Heath,2026,,,1136417.63000000,
910,Cameron Montgomery,2026,,,489818.67000000,
913,Lenora Gillespie,2026,,,1052545.89000000,
